track_id,title,artist_name,tempo,time_signature,key,mode,valence,energy,danceability
track_25,Song 25,Artist 414,197.85162686271755,4,2,0,0.016603623461922973,0.8116853417474515,0.7363441182265414
track_26,Song 26,Artist 294,89.273631042546,3,10,1,0.9367719690236918,0.4918201661681449,1.0
track_27,Song 27,Artist 386,78.24943820605718,3,4,0,0.3438730210503116,0.3224170455666657,1.0
track_28,Song 28,Artist 192,88.49488234416549,3,3,0,0.31030127030027915,0.48054388312544977,1.0
track_29,Song 29,Artist 444,167.6685586423614,6,0,0,0.2615537915407404,0.9871328361506854,0.0
track_30,Song 30,Artist 277,119.570792298058,3,0,1,0.2444071807637456,0.8402818228640673,1.0
track_31,Song 31,Artist 161,139.15823156535532,3,6,1,0.734573054133044,0.9632069260644818,1.0
track_32,Song 32,Artist 460,62.9412819780905,4,3,0,0.9079660136288467,0.05505830510234945,0.7363441182265414
track_33,Song 33,Artist 314,64.82038320026403,3,0,0,0.7860917645708158,0.08971360741188698,1.0
track_34,Song 34,Artist 22,122.41557697578227,6,5,1,0.6741093800799861,0.8633560202971472,0.0
track_35,Song 35,Artist 253,174.3317340482273,4,10,0,0.28764169137413587,0.9658970931232657,0.7363441182265414
track_36,Song 36,Artist 236,183.93344301905913,4,11,0,0.5469262917789839,0.9176648541430003,0.7363441182265414
track_37,Song 37,Artist 345,72.13891946338963,3,10,1,0.23683588259547003,0.21990742096726779,1.0
track_38,Song 38,Artist 49,135.3708342941432,4,11,1,0.1113377278855413,0.9460799667817036,0.7363441182265414
track_39,Song 39,Artist 475,187.85215607909788,3,10,1,0.12012625322862289,0.8920851444447825,1.0
track_40,Song 40,Artist 59,114.31618561570409,4,10,0,0.6037491663793887,0.7931279559563998,0.7363441182265414
track_41,Song 41,Artist 170,176.1392163999716,6,0,0,0.03828811329318665,0.9583996911560524,0.0
track_42,Song 42,Artist 476,78.71739161592107,3,7,0,0.9733467227409662,0.330022880027217,1.0
track_43,Song 43,Artist 188,190.95522855349182,6,11,1,0.995565433388002,0.8694425663062549,0.0
track_44,Song 44,Artist 464,165.1992644543824,3,8,0,0.14926682568445138,0.992431341786935,1.0
track_45,Song 45,Artist 271,191.78681499016622,6,10,1,0.42722890031147176,0.8630192249291259,0.0
track_46,Song 46,Artist 190,154.7264126973509,6,2,1,0.7681059588427053,0.9993639520541969,0.0
track_47,Song 47,Artist 446,110.87655047991979,4,6,0,0.9551535326043079,0.7591275554966344,0.7363441182265414
track_48,Song 48,Artist 175,191.34536415346113,3,4,1,0.8913885286340505,0.8664477115891104,1.0
track_49,Song 49,Artist 446,98.57934868328499,4,2,0,0.25462929382351074,0.617985702064452,0.7363441182265414
track_50,Song 50,Artist 51,106.50415308864255,6,4,0,0.08501957043029572,0.712400733513891,0.0
track_51,Song 51,Artist 364,158.11317852024365,3,9,1,0.28861378432673523,0.999877301158567,1.0
track_52,Song 52,Artist 55,167.14428193355408,6,6,0,0.437166949721178,0.9883743968861286,0.0
track_53,Song 53,Artist 244,190.11648773888155,6,6,1,0.3598443579050817,0.8757693929700484,0.0
track_54,Song 54,Artist 320,88.67233726786932,6,8,1,0.7739008218170871,0.48312294047283744,0.0
track_55,Song 55,Artist 131,171.71972493069137,6,7,1,0.25766291847628625,0.9754248241314566,0.0
track_56,Song 56,Artist 485,163.3964474755749,4,3,0,0.8586945479299467,0.9954181938250602,0.7363441182265414
track_57,Song 57,Artist 307,68.9312378755037,6,4,0,0.2254996972616791,0.16380374476848625,0.0
track_58,Song 58,Artist 135,114.21123976942897,4,4,0,0.3612585147993244,0.7921269558020821,0.7363441182265414
track_59,Song 59,Artist 21,99.5871639884138,6,9,1,0.44774178360348693,0.6306730092443134,0.0
track_60,Song 60,Artist 329,102.62865940956425,3,11,1,0.2911033216524886,0.6677697788171698,1.0
track_61,Song 61,Artist 167,197.61256313765813,6,1,0,0.7664016600783474,0.8138569755513558,0.0
track_62,Song 62,Artist 274,149.9888378871899,6,11,1,0.40946831203116385,0.9942271177365362,0.0
track_63,Song 63,Artist 388,160.47466209108995,3,6,0,0.8870918236494776,0.9986761761300236,1.0
track_64,Song 64,Artist 89,196.7264692241013,3,6,0,0.9636779511853618,0.8218008377839899,1.0
track_65,Song 65,Artist 316,112.80824954406941,6,8,0,0.8598649399296824,0.7785242988695723,0.0
track_66,Song 66,Artist 14,172.25762358339284,6,8,0,0.5225806003088719,0.9735893241319505,0.0
track_67,Song 67,Artist 242,120.83433486262935,4,3,1,0.509759939820722,0.8507451497795773,0.7363441182265414
track_68,Song 68,Artist 265,181.73471405409717,3,4,0,0.21573495352236893,0.9305301053908746,1.0
track_69,Song 69,Artist 346,85.29205578358244,3,6,1,0.5922542351226721,0.43304095160425526,1.0
track_70,Song 70,Artist 53,192.67606478899916,4,9,1,0.9528117203966194,0.8559852020117626,0.7363441182265414
track_71,Song 71,Artist 386,90.62803917752315,6,6,0,0.08042777074429082,0.5111731518198617,0.0
track_72,Song 72,Artist 340,105.67087097733042,6,10,0,0.752482613245443,0.7030569667254856,0.0
track_73,Song 73,Artist 92,165.86691277494927,3,9,1,0.8696002962031218,0.9911363151261776,1.0
track_74,Song 74,Artist 367,115.12571981915693,4,10,0,0.9867997941831189,0.8007720395577144,0.7363441182265414
track_75,Song 75,Artist 444,145.14959274730253,6,7,1,0.33465611230804304,0.9836712296915793,0.0
track_76,Song 76,Artist 455,122.24029014971998,3,7,1,0.3554788620827819,0.8619846234206022,1.0
track_77,Song 77,Artist 428,163.93179119256945,6,1,1,0.22964176835147362,0.9946089952916187,0.0
track_78,Song 78,Artist 264,91.96637533160552,6,11,1,0.7890999375398539,0.5299706395731895,0.0
track_79,Song 79,Artist 431,68.18411821316278,6,8,0,0.13987888582266947,0.1505183258096515,0.0
track_80,Song 80,Artist 35,101.99011564622927,3,10,0,0.26764502125365947,0.6601311575936873,1.0
track_81,Song 81,Artist 206,126.40321308158023,4,3,0,0.29514876458645534,0.892752850520935,0.7363441182265414
track_82,Song 82,Artist 81,83.522807306975,4,0,1,0.3748412106742012,0.40603603062340066,0.7363441182265414
track_83,Song 83,Artist 420,109.67162055189442,6,0,0,0.4215896828305789,0.7466394474510053,0.0
track_84,Song 84,Artist 50,115.9976225610996,4,4,1,0.5589914428071898,0.8088512363592303,0.7363441182265414
track_85,Song 85,Artist 360,68.0348581163583,6,6,1,0.9484579951819162,0.14785444628384012,0.0
track_86,Song 86,Artist 388,141.66301474578864,3,4,1,0.2471515882008729,0.9727540016844946,1.0
track_87,Song 87,Artist 2,183.80807991598027,3,2,0,0.7792539124037713,0.9184272275051687,1.0
track_88,Song 88,Artist 390,81.24400781342734,3,10,0,0.6763923958416965,0.370469183970572,1.0
track_89,Song 89,Artist 54,143.69312187621196,6,6,1,0.11588223259651105,0.9794472003844278,0.0
track_90,Song 90,Artist 106,153.0634886875185,4,0,0,0.8104195330089128,0.9981475563054074,0.7363441182265414
track_91,Song 91,Artist 260,118.70685525870036,3,10,1,0.09043606005164787,0.8329310632133017,1.0
track_92,Song 92,Artist 310,158.15366223099778,6,0,0,0.7389473208431699,0.9998675008391095,0.0
track_93,Song 93,Artist 477,117.50241608874168,4,11,0,0.7158008119123254,0.8224179412717822,0.7363441182265414
track_94,Song 94,Artist 191,130.64922031684088,4,1,0,0.689407918572823,0.9202256915197049,0.7363441182265414
track_95,Song 95,Artist 402,61.029426237619774,4,0,1,0.2765731129502015,0.019308943022865566,0.7363441182265414
track_96,Song 96,Artist 218,156.84081597885643,6,8,0,0.5733378213692361,0.9999934489031362,0.0
track_97,Song 97,Artist 44,152.5879750522614,6,3,0,0.7616057584006448,0.9976830049063078,0.0
track_98,Song 98,Artist 162,65.37612282568824,6,6,1,0.6375822737713536,0.09986953770507019,0.0
track_99,Song 99,Artist 202,111.55501503531863,3,4,0,0.8043466591919967,0.7660280129439914,1.0
track_100,Song 100,Artist 446,197.06445771083344,6,6,1,0.6878879605834886,0.8187903541023847,0.0
track_101,Song 101,Artist 484,118.90311875960634,3,6,0,0.2743299768039239,0.8346149371309272,1.0
track_102,Song 102,Artist 270,130.27235671845784,3,0,1,0.1528997817909189,0.9179482509830761,1.0
track_103,Song 103,Artist 351,187.39022214236059,3,0,1,0.6319676112481912,0.8952760403157705,1.0
track_104,Song 104,Artist 304,160.4166626212059,6,10,0,0.7597857961475478,0.9987210170776181,0.0
track_105,Song 105,Artist 271,141.4898183573913,3,2,1,0.14216293090432866,0.9721396255881127,1.0
track_106,Song 106,Artist 456,171.69265538775016,6,9,1,0.17467030176702653,0.9755154575273856,0.0
track_107,Song 107,Artist 462,181.01127730383627,6,1,0,0.011869784316739502,0.93452791296203,0.0
track_108,Song 108,Artist 215,123.96433004321736,3,6,0,0.5317073788711273,0.8751841173069613,1.0
track_109,Song 109,Artist 252,126.51517109045696,3,2,0,0.5422524458087846,0.8935281570118117,1.0
track_110,Song 110,Artist 190,114.047130991257,3,6,0,0.5000243744475011,0.7905570321654306,1.0
track_111,Song 111,Artist 296,195.33885960258448,6,8,1,0.3159027240578319,0.8339062885428866,0.0
track_112,Song 112,Artist 213,157.60327560064906,6,11,1,0.4277378795709995,0.9999685040783094,0.0
track_113,Song 113,Artist 208,71.65122926913013,3,10,0,0.7662661523767518,0.21147672737079048,1.0
track_114,Song 114,Artist 237,180.81434726382258,3,0,0,0.1816488430206322,0.935595957686801,1.0
track_115,Song 115,Artist 338,127.27839171707753,4,2,0,0.20140584428584404,0.8987402233411174,0.7363441182265414
track_116,Song 116,Artist 367,69.62554689914825,3,10,0,0.666977514513311,0.17607697854424725,1.0
track_117,Song 117,Artist 53,136.96041572286356,4,5,1,0.8669608144329602,0.9536615464469245,0.7363441182265414
track_118,Song 118,Artist 280,118.40299905659829,4,8,1,0.3402935756398169,0.8303078971021863,0.7363441182265414
track_119,Song 119,Artist 410,182.88491668076747,6,4,1,0.9328242542890806,0.9239339665859918,0.0
track_120,Song 120,Artist 217,88.55924450531424,6,2,1,0.05749035564767178,0.4814799439331029,0.0
track_121,Song 121,Artist 252,175.7050453289056,4,7,1,0.11835207271965767,0.9602679667863095,0.7363441182265414
track_122,Song 122,Artist 188,138.0764167659634,4,11,0,0.45989602395437257,0.9586446492990738,0.7363441182265414
track_123,Song 123,Artist 380,67.64544244988566,3,4,0,0.7235016313546652,0.14088931242460126,1.0
track_124,Song 124,Artist 493,196.05834218556785,4,5,1,0.3707463139633167,0.8276806288495789,0.7363441182265414
track_125,Song 125,Artist 41,131.76613417444798,3,1,1,0.554712469608342,0.9267902524136503,1.0
track_126,Song 126,Artist 157,100.72275959242154,6,3,0,0.028376132062073706,0.6447342329261674,0.0
track_127,Song 127,Artist 15,125.71695787849613,3,0,1,0.4617712852383907,0.8879406037730938,1.0
track_128,Song 128,Artist 301,180.10008969244848,6,3,1,0.24244594699302294,0.9393970236996877,0.0
track_129,Song 129,Artist 65,102.68643741390889,4,0,1,0.5163223693147101,0.6684570036797092,0.7363441182265414
track_130,Song 130,Artist 345,86.97469550813804,4,3,1,0.5257896072160964,0.45822154805722765,0.7363441182265414
track_131,Song 131,Artist 327,78.06997457032341,4,1,0,0.753184339938062,0.3194907325455185,0.7363441182265414
track_132,Song 132,Artist 9,101.70031577462957,3,5,1,0.5398022823507121,0.6566380585199988,1.0
track_133,Song 133,Artist 344,169.20673218560609,6,5,1,0.6142524214563648,0.9831280062356041,0.0
track_134,Song 134,Artist 129,126.02769112733664,6,7,1,0.5296041412729015,0.8901323303582018,0.0
track_135,Song 135,Artist 492,91.84742451709559,6,8,1,0.9904748593853673,0.5283131285414651,0.0
track_136,Song 136,Artist 136,83.26589994536488,6,7,1,0.7916564493343119,0.4020701924809409,0.0
track_137,Song 137,Artist 472,106.58212671145307,6,0,0,0.7556711945761436,0.71326793826471,0.0
track_138,Song 138,Artist 63,191.58941220399925,3,2,0,0.627246653173241,0.8645575429255555,1.0
track_139,Song 139,Artist 139,108.02373976260341,6,5,0,0.5283278715502213,0.7290804568265303,0.0
track_140,Song 140,Artist 499,198.33737063364896,4,0,1,0.3446585717027821,0.8072357760605733,0.7363441182265414
track_141,Song 141,Artist 81,127.93226380714987,6,7,1,0.7840026907298093,0.9031038141069673,0.0
track_142,Song 142,Artist 392,85.08294856062112,4,5,0,0.18946349974471904,0.4298773052944611,0.7363441182265414
track_143,Song 143,Artist 163,184.75961285109133,3,0,0,0.036356768329505636,0.9125536443184236,1.0
track_144,Song 144,Artist 419,124.44975223887576,3,9,1,0.698180763854769,0.8787842451136807,1.0
track_145,Song 145,Artist 289,159.35398809063344,4,1,1,0.14469244297600903,0.999405868217768,0.7363441182265414
track_146,Song 146,Artist 379,197.71962164928124,6,5,0,0.9038972331052085,0.8128859564922801,0.0
track_147,Song 147,Artist 261,67.02454904479636,3,9,1,0.7707121181762976,0.1297388763837642,1.0
track_148,Song 148,Artist 490,73.5372383702594,3,7,1,0.6022239761024167,0.24387939235186826,1.0
track_149,Song 149,Artist 231,160.86394380478586,3,4,0,0.31381672586013126,0.9983552243048915,1.0
track_150,Song 150,Artist 41,99.45550046136609,6,0,1,0.6379327943089625,0.6290266002327777,0.0
track_151,Song 151,Artist 28,85.80219557301388,4,9,1,0.47679822384093273,0.440727238479034,0.7363441182265414
track_152,Song 152,Artist 135,65.51066317476213,4,1,1,0.2910336257696463,0.10232173559625066,0.7363441182265414
track_153,Song 153,Artist 201,63.05853967806825,6,3,0,0.945162650706815,0.057234925081622014,0.0
track_154,Song 154,Artist 328,168.4279844367707,3,3,1,0.16173533375546595,0.9852230678303523,1.0
track_155,Song 155,Artist 268,78.820679831737,6,6,1,0.7534092295315783,0.3316968698852306,0.0
track_156,Song 156,Artist 418,125.48088623596112,6,1,0,0.8000782111467099,0.8862613903929394,0.0
track_157,Song 157,Artist 33,144.8255541251276,4,6,1,0.9518803204727667,0.982773278330834,0.7363441182265414
track_158,Song 158,Artist 48,119.96925207963847,6,6,1,0.5493799909375151,0.8436183672373256,0.0
track_159,Song 159,Artist 407,63.79493132707263,6,6,1,0.5348343078128309,0.07086165119038504,0.0
track_160,Song 160,Artist 62,169.69021036230725,3,2,0,0.9203653571175834,0.9817577168902382,1.0
track_161,Song 161,Artist 216,61.47185143583149,3,5,0,0.8011332227719339,0.027625027951596624,1.0
track_162,Song 162,Artist 293,166.66458521284775,4,11,1,0.7636650721083598,0.9894553479143288,0.7363441182265414
track_163,Song 163,Artist 99,185.0626291303372,3,5,0,0.7891733880607493,0.9106411690273131,1.0
track_164,Song 164,Artist 172,120.59758894800412,6,3,0,0.4931275810681128,0.8488107280851405,0.0
track_165,Song 165,Artist 360,134.97594623369176,6,0,0,0.041227964536103764,0.9441085549395565,0.0
track_166,Song 166,Artist 214,126.77767496647152,6,8,0,0.19812184465924232,0.895335220680805,0.0
track_167,Song 167,Artist 475,114.48920660728143,4,1,0,0.6429840558447661,0.7947732468035958,0.7363441182265414
track_168,Song 168,Artist 35,184.23943495185046,3,8,0,0.39608295684396355,0.9157894034965527,1.0
track_169,Song 169,Artist 449,185.15069149379866,6,7,0,0.6067512206043201,0.910081564141972,0.0
track_170,Song 170,Artist 227,107.01429104981483,3,0,0,0.551642150398787,0.7180521938229709,1.0
track_171,Song 171,Artist 101,146.1097655620577,3,10,0,0.438590244121041,0.986191324843855,1.0
track_172,Song 172,Artist 431,189.767058700421,3,6,1,0.23459605170560274,0.87836013637382,1.0
track_173,Song 173,Artist 462,194.68818985178922,3,9,0,0.7189749207345835,0.8394415225323634,1.0
track_174,Song 174,Artist 131,131.25426565908666,4,2,0,0.9091178644575335,0.9238161824248631,0.7363441182265414
track_175,Song 175,Artist 257,123.39547273980574,4,9,1,0.7699942322929245,0.8709000551841671,0.7363441182265414
track_176,Song 176,Artist 5,99.01720422999361,4,9,1,0.1198714496222187,0.6235218056165436,0.7363441182265414
track_177,Song 177,Artist 218,194.2420622466574,6,8,1,0.5379098186570214,0.8431844587308479,0.0
track_178,Song 178,Artist 255,79.99400262620142,6,4,1,0.8354165501310982,0.3505904546774279,0.0
track_179,Song 179,Artist 398,141.17614064668152,6,10,0,0.590957961358611,0.971009594682323,0.0
track_180,Song 180,Artist 359,99.55703745260945,4,2,0,0.4394993753816596,0.6302965816172875,0.7363441182265414
track_181,Song 181,Artist 283,99.06116064869153,3,7,0,0.284429503529994,0.6240755440641068,1.0
track_182,Song 182,Artist 393,116.69560223266637,4,11,1,0.33028782143473157,0.8152034731155587,0.7363441182265414
track_183,Song 183,Artist 207,199.83101101419163,6,2,0,0.24202711550853917,0.7932429229767277,0.0
track_184,Song 184,Artist 15,67.69528295757509,6,6,0,0.19558264170452663,0.1417819847802428,0.0
track_185,Song 185,Artist 346,140.9958545484944,3,6,1,0.5888406853209206,0.9703500091773571,1.0
track_186,Song 186,Artist 42,71.56010212493881,4,6,1,0.5093362122272518,0.2098974286109402,0.7363441182265414
track_187,Song 187,Artist 380,81.63291619867266,3,11,1,0.734852932837109,0.3766009567242115,1.0
track_188,Song 188,Artist 461,121.53881184820582,4,0,1,0.3078197895881619,0.8564300878453026,0.7363441182265414
track_189,Song 189,Artist 179,131.46441838850177,6,10,1,0.46076074746408613,0.9250442626042688,0.0
track_190,Song 190,Artist 63,96.23093717103336,3,4,0,0.6803735342230016,0.5876692062623133,1.0
track_191,Song 191,Artist 352,104.30399832241827,3,11,1,0.9633229699860972,0.6874294586118985,1.0
track_192,Song 192,Artist 231,72.17538283583063,4,10,1,0.34877308241228683,0.22053631540122007,0.7363441182265414
track_193,Song 193,Artist 241,102.45076973819508,4,0,0,0.29809617091085727,0.6656498001479012,0.7363441182265414
track_194,Song 194,Artist 52,195.31818151327616,4,6,0,0.44922153588242697,0.834083586015935,0.7363441182265414
track_195,Song 195,Artist 96,192.25903343414743,6,7,0,0.7238904851993909,0.8593051830144998,0.0
track_196,Song 196,Artist 388,106.88296061917791,4,6,1,0.9616389718256777,0.7166022833539569,0.7363441182265414
track_197,Song 197,Artist 222,139.91955107902663,6,0,1,0.5364959743984791,0.9662590302940147,0.0
track_198,Song 198,Artist 485,187.3433547555322,4,2,0,0.8124836484646494,0.8955971725622708,0.7363441182265414
track_199,Song 199,Artist 407,60.86573516972553,4,9,0,0.46433755820299627,0.01622556916511962,0.7363441182265414
track_200,Song 200,Artist 231,173.49569984726287,6,2,1,0.03966600136916831,0.969115003561317,0.0
track_201,Song 201,Artist 237,192.77173739044866,4,6,0,0.8942795408361471,0.8552182705424003,0.7363441182265414
track_202,Song 202,Artist 143,72.785602806698,6,3,0,0.2897628649968964,0.23103094441402902,0.0
track_203,Song 203,Artist 171,82.60267604460894,6,11,0,0.13850450958042138,0.3917803226514616,0.0
track_204,Song 204,Artist 29,194.50448238798975,4,2,0,0.9962606747126374,0.8409879521925003,0.7363441182265414
track_205,Song 205,Artist 36,135.25562010964848,4,5,1,0.3473012303718803,0.9455083924229445,0.7363441182265414
track_206,Song 206,Artist 13,61.98752882604132,3,11,1,0.1363764998051259,0.03728526299042674,1.0
track_207,Song 207,Artist 160,96.06847982689408,4,9,1,0.31143352736856444,0.5855333475059782,0.7363441182265414
track_208,Song 208,Artist 327,122.99211439764035,3,5,0,0.5137903871535626,0.8678198441438856,1.0
track_209,Song 209,Artist 187,157.00724754346749,4,9,1,0.08778056103155821,0.9999993981564739,0.7363441182265414
track_210,Song 210,Artist 243,162.64245293915195,6,4,1,0.35252465366587804,0.9964464461608008,0.0
track_211,Song 211,Artist 86,199.35901180956387,6,11,0,0.6688562426708784,0.7977153006159776,0.0
track_212,Song 212,Artist 284,100.25156791372626,3,5,0,0.9160068302791917,0.6389301170058058,1.0
track_213,Song 213,Artist 66,135.35081426158655,4,2,1,0.3973551090487205,0.9459808617058869,0.7363441182265414
track_214,Song 214,Artist 170,134.6652967003447,3,9,0,0.5645324053485133,0.9425331253100326,1.0
track_215,Song 215,Artist 45,116.79033632261326,4,4,0,0.6360520644204819,0.8160577124870896,0.7363441182265414
track_216,Song 216,Artist 62,83.68266513793883,4,8,1,0.0705717313154059,0.4084980582045269,0.7363441182265414
track_217,Song 217,Artist 441,196.84391884573796,6,3,1,0.34212570580999624,0.8207574496757263,0.0
track_218,Song 218,Artist 134,179.46440613332203,3,10,1,0.684258509350964,0.9426839796958331,1.0
track_219,Song 219,Artist 284,129.7666239611932,6,1,0,0.7356811864786205,0.9148426023002223,0.0
track_220,Song 220,Artist 28,144.45435917576418,6,4,0,0.35585694076127283,0.9817152311077308,0.0
track_221,Song 221,Artist 108,91.81654749835272,6,2,0,0.006535068423798656,0.5278824527070782,0.0
track_222,Song 222,Artist 44,136.13018985484456,3,11,0,0.006664457588562283,0.9497725816114769,1.0
track_223,Song 223,Artist 340,157.29581863700662,4,2,0,0.5380801495761389,0.9999946316647308,0.7363441182265414
track_224,Song 224,Artist 286,132.12338397412242,4,3,0,0.5514500859020781,0.9288314300037562,0.7363441182265414
track_225,Song 225,Artist 446,198.63992388189178,3,11,1,0.555684906934617,0.8044391898973968,1.0
track_226,Song 226,Artist 331,145.58783187468168,4,3,1,0.721768943718921,0.984847544378504,0.7363441182265414
track_227,Song 227,Artist 128,111.93631976290366,3,4,0,0.9213458413576124,0.7698644794217893,1.0
track_228,Song 228,Artist 348,168.10128386621733,3,6,1,0.9902675698254663,0.9860607797002076,1.0
track_229,Song 229,Artist 473,83.86475162142989,4,3,1,0.7010763527074348,0.41129712645796707,0.7363441182265414
track_230,Song 230,Artist 231,113.83221391887731,6,10,1,0.513951526897448,0.788492555075138,0.0
track_231,Song 231,Artist 190,108.57425305286202,3,6,0,0.14083437366727466,0.7350078956252922,1.0
track_232,Song 232,Artist 225,120.45299331508882,3,8,1,0.38408857774965866,0.8476233374750267,1.0
track_233,Song 233,Artist 385,169.44917563002167,3,2,1,0.5724272212092407,0.9824475263240262,1.0
track_234,Song 234,Artist 377,127.78422450287704,3,4,0,0.9999087691846645,0.9021241113407776,1.0
track_235,Song 235,Artist 283,171.1620230372348,4,3,0,0.12681694464322457,0.9772584658931618,0.7363441182265414
track_236,Song 236,Artist 446,140.70844643958122,4,8,0,0.7931140009036943,0.9692832727772899,0.7363441182265414
track_237,Song 237,Artist 121,107.88972085205775,3,4,1,0.9990402227127221,0.7276281582370601,1.0
track_238,Song 238,Artist 116,173.39702411568612,6,9,1,0.8053325208085249,0.9694843606450707,0.0
track_239,Song 239,Artist 461,93.36055387743282,4,1,1,0.7671738169562733,0.5492043561562885,0.7363441182265414
track_240,Song 240,Artist 233,91.41361717197137,6,9,0,0.2585564388083585,0.5222464027715817,0.0
track_241,Song 241,Artist 259,130.630409367677,6,0,0,0.003160301057476514,0.9201127607814849,0.0
track_242,Song 242,Artist 359,96.51889443469244,3,6,0,0.2258524648129837,0.5914428097240866,1.0
track_243,Song 243,Artist 198,61.272184893170284,4,10,1,0.7898366502107215,0.023875179097328444,0.7363441182265414
track_244,Song 244,Artist 456,150.76165382183223,3,0,1,0.10711053937339014,0.9954165055623267,1.0
track_245,Song 245,Artist 411,131.55313500613573,3,7,1,0.2960050415039621,0.9255597545052731,1.0
track_246,Song 246,Artist 137,122.37249402904257,6,8,0,0.5624728055342593,0.8630195660949841,0.0
track_247,Song 247,Artist 318,195.37559204656415,6,6,0,0.5797830883355004,0.8335911135770272,0.0
track_248,Song 248,Artist 165,139.96788575480792,6,8,1,0.5429503002924009,0.9664483751035395,0.0
track_249,Song 249,Artist 225,180.88042089051385,3,9,1,0.9809780382703347,0.9352385742533368,1.0
track_250,Song 250,Artist 307,79.52303306872243,3,5,1,0.012086098356408139,0.3430337145616485,1.0
track_251,Song 251,Artist 234,139.68890483811987,3,6,0,0.48754330496200565,0.9653482219076298,1.0
track_252,Song 252,Artist 172,181.51714774232642,3,2,1,0.5043705219493946,0.9317446750371817,1.0
track_253,Song 253,Artist 152,141.6348060191857,3,8,0,0.2932079509370738,0.972654401595856,1.0
track_254,Song 254,Artist 463,160.52198493778022,3,2,1,0.5250274462621459,0.9986390173949328,1.0
track_255,Song 255,Artist 315,112.08609949370904,3,5,1,0.6732810035257654,0.7713632574343526,1.0
track_256,Song 256,Artist 374,72.94293238518932,3,3,1,0.6727569113238006,0.23372750332986103,1.0
track_257,Song 257,Artist 160,124.10604131779,4,8,1,0.08768041987933575,0.8762404118381354,0.7363441182265414
track_258,Song 258,Artist 96,115.22711471744006,4,0,1,0.802500358995032,0.8017197890574308,0.7363441182265414
track_259,Song 259,Artist 472,181.3884255330526,4,8,1,0.9307891416103753,0.932458302565577,0.7363441182265414
track_260,Song 260,Artist 233,94.15934232934612,4,11,1,0.12344615631784323,0.5600627425418376,0.7363441182265414
track_261,Song 261,Artist 180,195.34279185491513,3,3,1,0.41656353958553366,0.8338725624266753,1.0
track_262,Song 262,Artist 113,194.13933677262946,3,9,1,0.5117023544796843,0.8440402769143021,1.0
track_263,Song 263,Artist 318,94.66843003000142,6,4,1,0.13465939070153368,0.5669212720320688,0.0
track_264,Song 264,Artist 497,108.72727376682487,6,10,0,0.5033336371658897,0.7366445552522614,0.0
track_265,Song 265,Artist 442,185.3778037223439,4,0,0,0.2067184065164062,0.9086304478925579,0.7363441182265414
